"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342199707,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150096313806,51.488829001617674
1342199655,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150096313806,51.488829001617674
1342199639,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150096313806,51.488829001617674
1342199612,"* bet And",60.53268765133172,"PACS100","100",2.37517,2.34573,-6.34937,17.433652310241033,35.62022780278675
1342199609,"* bet And",60.53268765133172,"PACS70","70",4.877,4.73933,5.76431,17.433652310241033,35.62022780278675
1342199606,"* alf Boo",11.257458065968704,"PACS100","100",7.32486,7.32486,-5.0725,213.91189696429961,19.176529353809226
1342199603,"* alf Boo",11.257458065968704,"PACS70","70",14.8451,14.8451,1.1782,213.91189696429961,19.176529353809226
1342199600,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150096313806,51.488829001617674
1342199526,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150096313806,51.488829001617674
1342199512,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150096313806,51.488829001617674
1342199481,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150127838893,51.48882952916399
1342198538,"HD 39608",393.2054105064486,"PACS70","70",0.0289481,0.0289481,0.115979,87.40196706741554,-60.67626150666765
1342198537,"HD 39608",393.2054105064486,"PACS100","100",0.0143292,0.0143292,3.85378,87.40196706741554,-60.67626150666765
1342198535,"HD 39608",393.2054105064486,"PACS70","70",0.0289481,0.0289481,0.115979,87.40196706741554,-60.67626150666765
1342198499,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150127838893,51.48882952916399
1342192771,"2MASS J18203198-1610305",,"PACS100","100",11.8082,0.00000166829,5.06802,275.133232,-16.175118
1342192767,"2MASS J18203198-1610305",,"PACS70","70",21.6525,0.00000333563,5.02346,275.133232,-16.175118
1342191964,"HD 152222",338.29499323410016,"PACS70","70",0.0370585,0.0370585,-9.15296,251.76931050685948,67.2667132483376
1342191961,"* gam Dra",47.30368968779565,"PACS100","100",1.56382,1.56382,2.32332,269.1515022241416,51.488831111802945
1342191958,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.1515022241416,51.488831111802945
1342211110,"* bet Peg",60.09615384615385,"PACS70","70",8.27281,8.10354,5.11724,345.944222637156,28.083205517199843
1342211107,"* bet Peg",60.09615384615385,"PACS100","100",4.11089,4.07323,-6.51209,345.944222637156,28.083205517199843
1342210584,"* gam Dra",47.30368968779565,"PACS100","100",1.56382,1.56382,2.32332,269.1514997021346,51.4888268914324
1342210582,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.1514997021346,51.4888268914324
1342189130,"* del Hyi",42.16100444376987,"PACS70","70",0.020737,0.020737,0.368469,35.43686809928414,-68.65940667370364
1342188839,"HD 159330",279.532621456924,"PACS100","100",0.0288654,0.0288654,0.0108286,262.6816316337616,57.87678553245428
1342188696,"IC 4553",,"PACS70","70",127.852,0.000018152,38.6716,233.73914505411574,23.503286222222354
1342188247,"* alf Boo",11.257458065968704,"PACS100","100",7.32486,7.32486,-5.0725,213.91208454918072,19.176853437615016
1342188245,"* alf Boo",11.257458065968704,"PACS70","70",14.8451,14.8451,1.1782,213.91208454918072,19.176853437615016
1342188059,"* bet Peg",60.09615384615385,"PACS100","100",4.11089,4.07323,-6.51209,345.94416355650543,28.083167481090765
1342196722,"* bet Peg",60.09615384615385,"PACS70","70",8.27281,8.10354,5.11724,345.9441881734432,28.08318332946955
1342196719,"* bet Peg",60.09615384615385,"PACS100","100",4.11089,4.07323,-6.51209,345.9441881734432,28.08318332946955
1342195483,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15150190889074,51.488830584256625
1342192780,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.1515022241416,51.488831111802945
1342192773,"2MASS J18203198-1610305",,"PACS100","100",11.8082,0.00000166829,5.06802,275.133232,-16.175118
1342192769,"2MASS J18203198-1610305",,"PACS70","70",21.6525,0.00000333563,5.02346,275.133232,-16.175118
1342191982,"* tet UMi",219.65952773201536,"PACS70","70",0.280078,0.280078,-5.36941,232.85323599657275,77.34938431076415
1342256959,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15149182086253,51.48881370277447
1342191125,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.1515025393925,51.488831639349264
1342215374,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.151498441131,51.48882478124714
1342211280,"* alf Boo",11.257458065968704,"PACS70","70",14.8451,14.8451,1.1782,213.9117629750988,19.17629786537652
1342211283,"* alf Boo",11.257458065968704,"PACS100","100",7.32486,7.32486,-5.0725,213.9117629750988,19.17629786537652
1342262225,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.15149150561166,51.48881317522815
1342190969,"* eps Lep",65.40222367560497,"PACS100","100",0.560261,0.560261,-2.00925,76.36533689923785,-22.37124087805728
1342224229,"* gam Dra",47.30368968779565,"PACS70","70",3.15884,3.15884,-2.58318,269.1514971801275,51.48882267106187
1342190944,"* alf Tau",20.43318348998774,"PACS100","100",6.70292,6.70292,2.27462,68.9803496823876,16.50876876943755
1342189824,"* alf Cet",76.39419404125286,"PACS70","70",5.5182,5.5182,-3.85138,45.56985856792427,4.089523518846867
1342189827,"* alf Cet",76.39419404125286,"PACS100","100",2.7685,2.7685,-3.15835,45.56985856792427,4.089523518846867
1342190947,"* alf Tau",20.43318348998774,"PACS70","70",13.5714,13.5714,1.45126,68.9803496823876,16.50876876943755
1342187145,"HD 211415",14.016811764029777,"PACS100","100",0.0127116,0.0127116,-2.52301,334.5671054542525,-53.628808764485925
1342188369,"HD 1466",42.970092815400484,"PACS70","70",0.0105621,0.00286733,8.51142,4.609408264333267,-63.47765918888974
1342188370,"* eta Tuc",47.07543839002001,"PACS70","70",0.00706786,0.00695947,1.55121,359.3966655355927,-64.29840095833273
1342188371,"* eps Hyi",46.554934823091244,"PACS70","70",0.0153598,0.0153598,-0.347616,39.89799327340596,-68.26694705999999
1342188377,"V* DK Cet",41.4114684920842,"PACS70","70",0.0108345,0.00219409,6.6041,29.45438365251982,-21.901624002775744
1342188484,"HD 3221",44.49883190566248,"PACS70","70",0.00244879,0.00244879,1.38702,8.713864969533574,-61.91629344055361
1342188506,"V* AO Men",39.2626474803196,"PACS70","70",0.00193235,0.00193235,1.5509,94.61746414293019,-72.04463984500508
1342188507,"HD 44627",50.12003748978804,"PACS70","70",0.00148442,0.00148442,1.34093,94.80387937756738,-58.0541873000039
1342188885,"HD 55279",63.799923440091874,"PACS70","70",0.000766191,0.000766191,2.2806,105.127070611315,-79.69593960636831
1342189367,"HD 75505",100.01300169021974,"PACS70","70",0.00128116,0.00128116,2.02297,130.43581951668975,-79.04805136856451
1342193111,"HD 30051",67.58629079677479,"PACS70","70",0.0264435,0.00320374,14.3218,70.82183515513063,-23.628436591111544
1342193550,"HD 199143",45.662100456621005,"PACS70","70",0.00458062,0.00383028,0.772636,313.9488181974991,-17.114359225375626
1342205974,"* c Oph",124.37810945273633,"PACS100","100",0.362479,0.004659,36.3948,262.8539928157834,-23.962720058146083
1342208847,"HD 202917",46.848940276970936,"PACS70","70",0.0398051,0.0014787,21.8669,320.20831507048246,-53.0344999372163
1342209055,"* eta Tel",47.36036978976732,"PACS100","100",0.233261,0.00396587,34.2708,290.71349381716726,-54.42418158278721
1342209057,"HD 181327",48.213218135884134,"PACS100","100",1.14683,0.00175091,31.1405,290.74572607072673,-54.53829829662481
1342211957,"TYC 9493-2388-1",57.871375081743324,"PACS100","100",0.00301407,0.00120703,-0.295306,101.5569463268115,-83.99134137583856
1342211957,"HD 53842",57.871375081743324,"PACS100","100",0.00301407,0.00120703,-0.295306,101.5569463268115,-83.99134137583856
1342213852,"HD 109573",71.9093367082782,"PACS100","100",3.18302,0.00176753,39.6347,189.00407413035282,-39.86957994796225
1342215382,"HD 141569",110.62681151403854,"PACS100","100",2.77723,0.000904494,39.5142,237.49056342025364,-3.9212659012060342
1342215574,"HD 164249",49.61498769548305,"PACS100","100",0.4693,0.00197482,28.9405,270.76421890541894,-51.64927855624866
1342216153,"* 51 Eri",29.782291449504125,"PACS100","100",0.0130527,0.00597151,4.27502,69.40069002926424,-2.4737491481255725
1342216497,"HD 150193",150.78407720144753,"PACS100","100",3.64302,0.00137351,39.5772,250.07466771089034,-23.895946553127192
1342217361,"HD 283759",162.85318785115217,"PACS70","70",0.0605096,0.0004145,7.11481,69.20482666592324,24.216312533126455
1342217452,"HD 32297",132.79154383448864,"PACS100","100",0.809071,0.000367229,39.3039,75.61433386315447,7.460948612502002
1342217510,"HD 31648",161.773032435493,"PACS100","100",0.823857,0.00117724,39.655,74.69278983809691,29.843529217501334
1342217746,"V* AF Lep",26.877313128761145,"PACS100","100",0.0437133,0.00431263,15.8317,81.76990098040098,-11.901116909370709
1342218802,"* bet03 Tuc",45.90188014101058,"PACS100","100",0.0220886,0.00396458,5.53471,8.183539869512542,-63.03165796499856
1342218958,"HD 202917",46.848940276970936,"PACS100","100",0.0322237,0.000728393,11.3328,320.20832112660776,-53.0345109844383
1342220762,"HD 105",38.84566229911937,"PACS100","100",0.16235,0.0014892,21.9765,1.4693496795842447,-41.753308894085414
1342221118,"HD 203",39.96019964115741,"PACS100","100",0.0411495,0.00315508,15.239,1.7090275762215656,-23.10769043464765
1342222616,"HD 100453",104.19922892570595,"PACS100","100",12.7724,0.00117286,39.3547,173.27303352663964,-54.32461492861041
1342223466,"HD 100546",110.02068388857106,"PACS100","100",61.2616,0.0014082,39.2497,173.3556381349147,-70.1947894602778
1342223488,"HD 97048",,"PACS100","100",0.407886,0.000726512,37.3049,167.01345876453394,-77.65485453125018
1342224210,"HD 30051",67.58629079677479,"PACS100","100",0.0180914,0.00157797,7.90557,70.82185546929396,-23.628440976296787
1342228401,"HD 163296",101.49605180358483,"PACS70","70",0.456434,0.00433382,38.6444,269.0886741299927,-21.956204362494024
1342192760,"* eps Ind",3.638946626842035,"PACS100","100",0.0609986,0.0609986,-0.759501,330.86084605633397,-56.793202376689045
1342193112,"* 58 Eri",13.24129748825828,"PACS100","100",0.0887107,0.0107292,14.3761,71.90160270511866,-16.93397414068228
1342193117,"HD 32147",8.84770968187175,"PACS100","100",0.0130061,0.0130061,-1.2792,75.20573704292278,-5.756830715138753
1342195614,"* 22 Lyn",20.396216909687592,"PACS100","100",0.00866299,0.00866299,1.1255,112.48364695751876,49.67222221565761
1342195779,"V* HN Peg",18.1280602431698,"PACS100","100",0.0146336,0.00606903,9.26959,326.13123504513,14.771608428236327
1342195781,"* 61 Cyg A",3.497165023173964,"PACS100","100",0.0533955,0.0533955,-1.49088,316.74019811676163,38.75881974904744
1342196123,"* 9 Pup",16.504373659019638,"PACS100","100",0.0142178,0.0142178,0.387761,117.94272702204962,-13.899035527140226
1342196125,"HD 69830",12.563682163968616,"PACS100","100",0.0101961,0.00861432,2.56007,124.60061039333054,-12.635034400533605
1342196732,"HD 46588",18.205253307894527,"PACS100","100",0.00864075,0.00864075,0.476162,101.55737243423205,79.56306273468972
1342196743,"* chi Cnc",18.226888305628464,"PACS100","100",0.0122012,0.0113128,0.386664,125.01602951660632,27.21661469685859
1342196747,"* pi.01 UMa",14.450783521482535,"PACS100","100",0.0195978,0.00906706,8.60356,129.79858191347157,65.02116121596534
1342196797,"* tau PsA",18.352698489022334,"PACS100","100",0.0122347,0.0122347,-0.138889,332.53805592499947,-32.54836864814705
1342196803,"HD 219482",20.459897577752724,"PACS100","100",0.0411137,0.00704135,16.0849,349.24143910657114,-62.00127981944378
1342196805,"HD 222237",11.450740061330164,"PACS100","100",0.00606485,0.00606485,-1.12817,354.9071556080875,-72.72428694440913
1342197013,"HD 90089",22.730165657447312,"PACS100","100",0.0603907,0.00814148,8.92048,157.76746405330687,82.55871966365842
1342198523,"HD 217357",8.231008183268337,"PACS100","100",0.00802499,0.00802499,1.94298,345.0643253266045,-22.524176249997776
1342198541,"HD 73752",19.398642095053347,"PACS100","100",0.0170425,0.0170425,-0.0172043,129.78211269262988,-22.66060770829773
1342198845,"* 47 UMa",13.802089084203786,"PACS100","100",0.0150729,0.0150729,-1.6714,164.86534066504822,40.43041667749982
1342201166,"* 20 Crt",9.543551040819677,"PACS100","100",0.0106827,0.0106827,2.44398,173.62054619737307,-32.828905712962964
1342203297,"* alf Men",10.214681970984174,"PACS100","100",0.0176652,0.0176652,-0.482924,92.56167440399247,-74.75367388446253
1342203710,"HD 53705",17.052886115710653,"PACS100","100",0.0100013,0.0100013,-0.405759,105.98841201882352,-43.606862851869934
1342204215,"* tet Per",11.127183709803049,"PACS100","100",0.0287937,0.0287937,-2.05644,41.051476274552314,49.22817880986749
1342204268,"* zet01 Ret",12.039127163280662,"PACS100","100",0.0108044,0.0108044,-0.386189,49.45102139839984,-62.573382118092006
1342204321,"* omi02 Eri",4.9845479015053336,"PACS100","100",0.0448427,0.0448427,-0.75625,63.811249086437705,-7.663085626308322
1342204431,"HD 43162",16.7331250617034,"PACS100","100",0.00542595,0.00542595,1.33951,93.43857564165745,-23.86160464027322
1342205194,"HD 52711",18.95084340728584,"PACS100","100",0.00670913,0.00670913,0.774633,105.87744948814941,29.334609883537293
1342205198,"* eta Lep",14.878738282993604,"PACS100","100",0.0468582,0.0272169,7.56543,89.10109146413984,-14.16728415418307
1342206334,"* psi05 Aur",16.648076314781825,"PACS100","100",0.243718,0.01154,15.8493,101.68473755533944,43.57791827083334
1342206669,"* c UMa",19.6589177765764,"PACS100","100",0.0136426,0.0136426,-0.0279362,138.58553693927092,61.423224312034925
1342208478,"HD 76151",16.850079785127782,"PACS100","100",0.0159249,0.0065641,8.51267,133.57351938182748,-5.434366048149628
1342208504,"* rho01 Cnc",12.590113739087519,"PACS100","100",0.00999678,0.00999678,-1.24941,133.14755800880312,28.33012590741666
1342209360,"HD 79211",6.333719901371314,"PACS100","100",0.0135334,0.0135334,-1.36465,138.59497655158975,52.68436105427569
1342209465,"HD 82106",12.782983292640836,"PACS100","100",0.00419835,0.00419835,4.13561,142.4769049344612,5.655463138879635
1342209466,"HD 82106",12.782983292640836,"PACS70","70",0.00851162,0.00851162,1.81334,142.4769049344612,5.655463138879635
1342210608,"* 36 UMa",12.914123660482522,"PACS100","100",0.0157892,0.0157892,1.85738,157.65562211514543,55.98043950657333
1342210610,"HD 88230",4.868745913296399,"PACS100","100",0.0269105,0.0269105,-2.61029,152.83590428395746,49.45270372457406
1342210618,"* 20 LMi",14.926308813388301,"PACS100","100",0.0119114,0.0119114,-2.08542,150.25083284810984,31.922358600790066
1342211126,"HD 210277",21.311555764882392,"PACS100","100",0.00472878,0.00472878,3.36773,332.37470291742557,-7.5500300000000005
1342211126,"2MASS J22092985-0732548",21.311555764882392,"PACS100","100",0.00472878,0.00472878,3.36773,332.37470291742557,-7.5500300000000005
1342211150,"* phi02 Cet",15.879998030880245,"PACS100","100",0.0110383,0.0110383,2.18053,12.53091693386754,-10.645030861101787
1342212048,"HD 103095",9.17809262714641,"PACS100","100",0.00728422,0.00728422,-0.761567,178.26032929554395,37.700901017909075
1342212391,"* 10 CVn",17.56515354578972,"PACS100","100",0.0587255,0.00665211,12.5743,191.24609014603445,39.279344121352736
1342212485,"HD 111395",17.099600040355057,"PACS100","100",0.00572853,0.00572853,-1.3118,192.19489783727386,24.83990266807532
1342212800,"* 85 Peg",12.647085605593048,"PACS100","100",0.0120238,0.0120238,0.617796,0.5455884700222006,27.07892435801466
1342212812,"* e Vir",17.53813667820676,"PACS100","100",0.0122354,0.0122354,1.26611,199.19276665751025,9.424744296256987
1342212826,"HD 103932",10.184253514585889,"PACS100","100",0.00882168,0.00882168,-1.06816,179.48044036655952,-27.708950872722767
1342212844,"HD 3443",15.401201293700908,"PACS100","100",0.0116614,0.0116614,-1.71705,9.341032876055955,-24.7673424884271
1342213081,"* tau Boo",15.617679212868968,"PACS100","100",0.0177872,0.0177872,0.88948,206.8140498908879,17.457068899866275
1342213093,"* 70 Vir",17.9100093669349,"PACS100","100",0.0432894,0.0215127,9.51223,202.10678740589182,13.777015505331883
1342213225,"HD 122064",10.077749840015722,"PACS100","100",0.0096808,0.0096808,-0.677362,209.38336425641376,61.49352750858172
1342213227,"* eta Cas",5.953089653530182,"PACS100","100",0.0696305,0.0696305,-3.05505,12.282491671357858,57.813465410809584
1342213512,"HD 166",13.778583671827205,"PACS100","100",0.0619839,0.0076391,13.631,1.6546052485807208,29.020952759278053
1342214185,"HD 14412",12.834449716551177,"PACS100","100",0.00636123,0.00636123,0.680206,34.74301872786177,-25.9443080462501
1342215731,"HD 17925",10.358400662937642,"PACS100","100",0.0612745,0.0103331,12.6311,43.13513357381858,-12.770301180565022
1342216043,"* alf Men",10.214681970984174,"PACS100","100",0.0176652,0.0176652,-0.482924,92.56174908382019,-74.75370825251906
1342216121,"HD 21531",12.49375312343828,"PACS100","100",0.00475224,0.00475224,-1.13306,51.970125657531895,-19.803535374961854
1342216129,"* 94 Cet",22.538004710442983,"PACS100","100",0.0417799,0.014091,8.44345,48.19409115786498,-1.1963137206227112
1342216129,"TYC 4708-1423-1",22.538004710442983,"PACS100","100",0.0417799,0.014091,8.44345,48.19409115786498,-1.1963137206227112
1342219019,"HD 33564",20.96537149590022,"PACS100","100",0.0107641,0.0107641,-0.744723,80.63838349952768,79.23166111146958
1342219019,"TYC 4532-2096-1",20.96537149590022,"PACS100","100",0.0107641,0.0107641,-0.744723,80.63838349952768,79.23166111146958
1342219021,"* psi05 Aur",16.648076314781825,"PACS70","70",0.237217,0.0234099,22.9844,101.68473735020126,43.577941083333336
1342219422,"HD 55575",16.86710408689932,"PACS100","100",0.00957509,0.00957509,1.27158,108.95905283239286,47.239378669448286
1342220939,"HD 208585",140.28590266964073,"PACS100","100",0.0155699,0.00218132,5.70716,329.221632512718,17.43976897356514
1342221826,"HD 102956",122.31967022616907,"PACS100","100",0.00235881,0.00235881,0.581704,177.84372446431095,57.64067833495651
1342221944,"HD 88737",54.027770273920794,"PACS100","100",0.00540911,0.00540911,-0.0889797,153.62347326856872,21.167807549156528
1342223308,"* 24 Sex",72.20842239038761,"PACS100","100",0.00848478,0.00848478,1.54066,155.86841416750462,-0.9023595288868417
1342223464,"HD 95089",137.4570446735395,"PACS100","100",0.00234154,0.00234154,2.17726,164.69878775411175,1.729061889586843
1342223898,"HD 108863",165.51632818577554,"PACS100","100",0.00295353,0.00295353,1.73638,187.5826966954996,21.948135946879123
1342223913,"HD 1100",157.6118650211988,"PACS100","100",0.0031467,0.0031467,2.17377,3.817664804751101,-6.138377958470749
1342225330,"HD 7931",121.32388624672426,"PACS100","100",0.00271196,0.00271196,1.1089,19.634651440784868,-28.732936738888952
1342225339,"HD 4917",205.44849406253851,"PACS100","100",0.00243775,0.00243775,2.30212,12.776235596069975,-12.927649156458799
1342225479,"HD 1502",191.9570016316345,"PACS100","100",0.00151048,0.00151048,1.74172,4.821355734402419,14.054701407894502
1342225497,"HD 4313",136.81762210972772,"PACS100","100",0.00252928,0.00252928,1.62483,11.418136821704119,7.845041849884431
1342230053,"V* FK Cnc",149.1936085458099,"PACS100","100",0.00510807,0.00116495,3.23255,128.27052060677946,11.26808379212978
1342232210,"HD 83752",105.52753213313353,"PACS100","100",0.0081374,0.00142014,4.01331,145.13228473006689,-1.7301755728955388
1342233220,"HD 116029",123.68124868588673,"PACS100","100",0.0025662,0.0025662,1.35783,200.164706413056,24.648524435865333
1342234094,"HD 220952",125.62971896631866,"PACS100","100",0.00249106,0.00249106,0.817737,351.9924752260966,23.586819393331652
1342234353,"* kap CrB",30.09075371319901,"PACS100","100",0.308077,0.0439014,32.9547,237.80801700069478,35.65622366666666
1342235309,"HD 210702",54.279681486829034,"PACS100","100",0.0875443,0.0133948,26.4685,332.96386765901514,16.040497213332877
1342237222,"HD 118082",142.19087703332954,"PACS100","100",0.00233859,0.00233859,2.06902,203.6749953666727,-9.1067866355094
1342237414,"HD 19659",94.91988761485307,"PACS100","100",0.00272339,0.00272339,1.66567,47.17691761876576,-35.43327591921398
1342237830,"HD 18742",163.36932904216562,"PACS100","100",0.00259316,0.00259316,1.31075,45.044331529973505,-20.802680692523353
1342241949,"V* EK Eri",64.16920135011999,"PACS100","100",0.0100034,0.0100034,2.32814,65.16132255712519,-6.24618225715527
1342242506,"HD 33240",283.06159420289856,"PACS100","100",0.00216737,0.00216737,1.45691,76.91067342226434,-28.977503541042786
1342242512,"HD 33844",106.10192150579847,"PACS100","100",0.00453293,0.00453293,0.0664533,78.15053422684778,-14.951005578436867
1342242530,"HD 34909",184.60061656605936,"PACS100","100",0.0110365,0.00215198,2.04645,80.15612978417846,-5.82274455104151
1342242664,"HD 39828",142.95516925892042,"PACS100","100",0.00305379,0.00305379,0.709455,88.91276899153821,13.001860249096625
1342224363,"HD 128311",16.336906214722493,"PACS70","70",0.0233424,0.00730379,5.81449,219.00300559291455,9.74571456713945
1342231152,"HD 50554",31.194434912811552,"PACS70","70",0.0418895,0.00542138,22.2334,103.67831312565113,24.245239648575648
1342231564,"HD 52265",30.006241298190023,"PACS70","70",0.0334493,0.00837305,7.45559,105.07476659545458,-5.366898083793287
1342231684,"HD 192263",19.64706021038072,"PACS70","70",0.0264932,0.0050591,10.0289,303.4991495504476,-0.8660151388487639
1342231686,"HD 202206",46.026953383901606,"PACS70","70",0.0340533,0.00211173,14.9219,318.74056470014114,-20.789606241159213
1342233625,"2MASS J00061921-4904307",25.713551041398816,"PACS70","70",0.013436,0.013436,-5.72532,1.5828250477552988,-49.07531999332876
1342225304,"HD 131488",154.6168594223514,"PACS100","100",0.335198,0.000292162,36.9958,223.78337456135367,-41.12046092978931
1342243053,"HD 192758",66.52873043223715,"PACS100","100",0.306514,0.0013518,27.1531,304.5659866753655,-42.86027846971879
1342243057,"HD 191089",50.13536548681439,"PACS100","100",0.425987,0.0015229,31.0911,302.27188569456024,-26.224263082425363
1342259264,"HD 221853",65.4150585464774,"PACS100","100",0.204882,0.0011413,35.9852,353.90087062103026,8.382470892451375
1342261271,"HD 16743",57.932057283218235,"PACS100","100",0.366374,0.00171128,24.7539,39.781954534992906,-52.93462641647837
1342261947,"HD 15745",71.99994240004608,"PACS100","100",0.369359,0.000964125,26.4484,38.232757690939195,37.33344812977195
1342261976,"HD 115600",109.61667050325013,"PACS100","100",0.13913,0.00045969,23.2846,199.83118645684618,-59.47241118326078
1342261978,"HD 114082",95.65075994528776,"PACS100","100",0.2535,0.000542113,28.1863,197.3171773712694,-60.3084211949073
1342261984,"HD 110058",129.9849217490771,"PACS100","100",0.222365,0.000386113,36.0044,189.9423182073348,-49.198818634121615
1342262365,"HD 106906",103.33354000041334,"PACS100","100",0.156077,0.000839118,31.2913,184.4713776042716,-55.97557188018424
1342262475,"HD 121617",116.86748395993784,"PACS100","100",0.972561,0.000525328,39.26,209.4212071818403,-47.00959774411882
1342270951,"HD 3670",77.59095599816885,"PACS100","100",0.125271,0.000593313,27.006,9.736641189009179,-52.534375177774386
1342215580,"L 118-273",33.6802398033074,"PACS70","70",0.000912596,0.000912596,1.94022,331.02986653152817,-69.92518150000477
1342225373,"HD 7112",50.67576127662378,"PACS70","70",0.0215246,0.00117303,15.8864,17.48585880808701,-64.3591790924761
1342225385,"HD 8813",46.35209047928061,"PACS70","70",0.00652203,0.0016355,4.40274,20.859169370886082,-76.6118473175719
1342225389,"HD 120362",61.785603954278656,"PACS70","70",0.0143694,0.000807191,8.28933,208.43081968902698,-78.41398292339237
1342226694,"HD 109927",66.09035873846723,"PACS70","70",0.00064152,0.00064152,0.393037,189.75395539460038,-56.910939778887105
1342227020,"HD 107649",108.32710452482317,"PACS70","70",0.00566745,0.000719915,4.99387,185.60337348851655,-51.02625343611064
1342227022,"HD 111520",108.93483518159437,"PACS70","70",0.199189,0.000730142,37.518,192.58197144527458,-49.86365298499778
1342227024,"HD 112810",132.92746148426804,"PACS70","70",0.0909591,0.000529035,33.5235,194.9993586901218,-50.38961997916634
1342227028,"HD 115371",93.9602360281129,"PACS70","70",0.019131,0.0010624,14.4932,199.37046041907902,-42.93304906064894
1342227121,"HD 117620",92.02171712524155,"PACS70","70",0.0230918,0.00112182,15.1264,203.17678238572378,-55.82762565786953
1342227123,"HD 120178",133.08490817141336,"PACS70","70",0.00406117,0.000747114,3.79042,207.2882456200996,-54.228479706668054
1342227126,"HD 120326",113.93414606357527,"PACS70","70",0.157613,0.000773277,37.298,207.4769495362074,-50.240033545367794
1342231558,"HD 55918",36.53688764176312,"PACS70","70",0.115047,0.00185699,34.113,109.10504679452373,35.01744383735971
1342231943,"HD 44775",105.47521859739054,"PACS70","70",0.00361869,0.000909267,2.73364,95.57780218931569,-29.859633945764394
1342232214,"HD 87827",101.13575452329661,"PACS70","70",0.00523839,0.00099374,3.40938,151.83253092466614,-15.45527354319437
1342232482,"HD 208740",45.88587265752621,"PACS70","70",0.000858866,0.000858866,1.31728,329.985260795343,-54.6551771823317
1342232516,"HD 199976",34.376074252320386,"PACS70","70",0.00350238,0.00350238,2.0646,315.20504274937696,-8.34278271940042
1342233052,"G 164-42",24.691358024691358,"PACS70","70",0.0267306,0.00160676,17.2144,196.37323292308463,37.13559847387879
1342233083,"HD 111347",69.94572211963516,"PACS70","70",0.00989411,0.00147052,7.59158,192.0914660192014,30.76725323863436
1342233250,"HD 88463",135.91757957974283,"PACS70","70",0.0186495,0.00103799,12.5147,152.852118625367,-34.79122122028313
1342233380,"HD 59659",87.58561493860248,"PACS70","70",0.027597,0.000803648,19.0498,112.1251289060704,-49.14953906332774
1342233609,"HD 42505",28.318183105371958,"PACS70","70",0.00186224,0.00186224,-0.0140164,91.68310861495254,-62.68202084332601
1342233611,"V* BV Phe",29.818613374840844,"PACS70","70",0.000936357,0.000793614,1.24275,13.857666950888039,-51.83147566666667
1342234417,"HD 102458",113.40182803746798,"PACS70","70",0.00324407,0.000862041,4.44473,176.8520861748859,-49.88420435000026
1342234422,"HD 94131",77.44973512190589,"PACS70","70",0.193058,0.00175709,36.5309,162.42423468310554,-71.65408753333145
1342236600,"HD 223408",35.38946101850868,"PACS70","70",0.0716264,0.00442529,29.7553,357.3310737677705,-27.854428993910194
1342236606,"HD 119530",156.8037131119265,"PACS70","70",0.0617247,0.000312364,28.729,206.5387176737885,-68.56590966694456
1342236650,"HD 35289",100.64614827190563,"PACS70","70",0.0122457,0.000906589,9.45243,80.35889528515762,-45.34109797881719
1342236665,"HD 23380",106.36939965110838,"PACS70","70",0.0194473,0.00083029,12.9597,55.86631176035587,-33.50228083437632
1342236930,"HD 83033",101.2924922004781,"PACS70","70",0.0203021,0.00105374,12.0952,142.74928776070396,-74.15313964157714
1342237200,"HD 24636",57.054504167831524,"PACS70","70",0.0298041,0.00283418,18.4002,57.0486045904406,-74.6940342267355
1342237420,"HD 24649",41.542385696125756,"PACS70","70",0.070924,0.00338148,28.7452,58.36352709688704,-41.22248062671235
1342237752,"HD 8686",49.86561217518787,"PACS70","70",0.0212737,0.00341184,11.9187,21.419553554784535,2.9720123710634576
1342237904,"HD 119152",81.16883116883116,"PACS70","70",0.0241649,0.00165842,14.7065,205.46971567544568,-18.984879060879194
1342237922,"HD 121189",129.18728280388078,"PACS70","70",0.0199592,0.000713855,16.4023,208.79150791226607,-50.74533165891229
